index,news_id,pos_words,pos_weights,neg_words,neg_weights
328,3911,"[""。"", ""保持"", ""持续"", ""实验室"", ""多年"", ""受到"", ""旨在"", ""全球""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""中国"", ""电池"", ""技术"", ""宁德"", ""瓶颈"", ""行业龙头"", ""新能源"", ""市场份额"", ""第一"", ""等"", ""突破"", ""汽车销量"", ""研发"", ""时代"", ""，"", ""也"", ""现有"", ""市场"", ""的"", ""动力电池"", ""疫情"", ""领域""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
329,6370,"["","", ""一样"", ""成因"", ""确实"", ""主因"", ""事实"", ""是"", ""该信"", ""冬季"", ""复杂""]","[0.000419, 7.5e-05, 5.7e-05, 5.7e-05, 5.6e-05, 5.3e-05, 5.1e-05, 4.7e-05, 4e-05, 3.6e-05]","[""，"", ""污染"", ""问题"", ""低"", ""改善"", ""特大城市"", ""措施"", ""燃煤"", ""之一"", ""污染源"", ""改电"", ""近年来"", ""机动车"", ""被忽视"", ""老旧"", ""车辆"", ""限行"", ""供暖"", ""霾"", ""农村""]","[-0.000227, -9.5e-05, -9.2e-05, -8.8e-05, -8.7e-05, -8e-05, -7.7e-05, -7.4e-05, -6.9e-05, -6.8e-05, -6.2e-05, -6e-05, -5.9e-05, -5.7e-05, -5.3e-05, -5.2e-05, -4.7e-05, -3.5e-05, -3.1e-05, -2.8e-05]"
330,3736,"[""居然"", ""证据"", ""物质"", ""厕块"", ""证据不足"", ""无"", ""，"", ""未"", ""被"", ""日常"", ""供暖"", ""下"", ""大量"", ""口香糖"", ""主要"", ""以后""]","[0.00453, 0.003505, 0.002924, 0.002836, 0.002802, 0.002445, 0.002421, 0.002346, 0.002336, 0.002271, 0.002263, 0.002112, 0.001933, 0.00191, 0.001735, 0.001225]","[""终于"", ""解释"", ""也"", ""但"", ""。"", ""才"", ""关联"", ""需"", ""阿斯巴甜"", ""有益健康"", ""导致"", ""不"", ""谣言"", ""的""]","[-0.003575, -0.003183, -0.002996, -0.002876, -0.002839, -0.002694, -0.002644, -0.002611, -0.002552, -0.002473, -0.002269, -0.002098, -0.002007, -0.001988]"
331,46,"[""2013"", ""门槛"", ""控制"", ""车辆"", ""交通"", ""机动车"", ""方式"", ""限制"", ""外地人"", ""交通拥堵"", ""提高"", ""编码"", ""北京"", ""不合理"", ""摇号"", ""条件"", ""申请"", ""数量""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""中签"", ""随机"", ""可"", ""指标"", "","", ""在"", ""2011"", ""更难"", ""后方"", ""延续"", ""的"", ""人员""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
332,3008,"[""中国工商银行"", ""公益活动"", ""计划生育"", ""不查"", ""都"", ""无"", ""赠送"", ""政策"", ""正常"", ""开展"", ""工商银行"", ""宣传"", ""活动"", ""严重"", ""过"", ""直接"", ""该"", ""新生儿"", ""顿饭"", ""不符"", ""可以"", ""公益""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","["","", ""海外"", ""别"", ""贬值"", ""解读"", ""阿根廷"", ""比索"", ""数字""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
333,4036,"[""智能手机"", ""有限"", ""华为"", ""影响"", ""广泛应用"", ""技术支持"", ""意味着"", ""使用"", ""产品"", ""断供"", ""ARM"", ""对"", ""主要"", ""新"", ""无需"", ""架构"", ""持续"", ""已"", ""设计"", ""该"", ""授权"", ""英国""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""的"", ""永久"", ""。"", ""可以"", ""这"", ""继续"", ""公司"", ""现有""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
334,2494,"[""缺乏"", ""管理条例"", ""明确要求"", ""严查"", ""野生动物"", ""科研"", ""这种"", ""审批"", ""多重"", ""》"", ""猴脑"", ""希望"", ""等"", ""宣传"", ""灵长类"", ""常见于"", ""规范"", ""能"", ""产业链""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","["","", ""可靠"", ""经过"", ""证据"", ""人类"", ""来自"", ""痛苦"", ""。"", ""支持"", ""极端"", ""看到""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
335,2778,"[""。"", ""控制"", ""增氧剂"", ""它"", ""活力"", ""保持"", ""但"", ""升高"", ""智力"", ""需"", ""和"", ""让"", ""表明"", ""或"", ""可能""]","[0.00072, 0.000495, 0.000397, 0.000323, 0.000281, 0.000279, 0.000212, 0.000204, 0.000191, 0.000185, 0.000156, 0.000148, 0.000136, 0.000128, 0.000124]","[""我国"", ""，"", ""存在"", ""非法"", ""市场"", ""冒充"", ""添加"", ""没有"", ""也"", ""水质"", ""确实"", ""致癌"", ""化学物质"", ""运输"", ""使用""]","[-0.001438, -0.000668, -0.000651, -0.000528, -0.000528, -0.000434, -0.00041, -0.000392, -0.000325, -0.00032, -0.000292, -0.000245, -0.000228, -0.000226, -0.000211]"
336,1119,"[""MH370"", ""。"", ""马来西亚"", ""阴谋论"", ""被"", ""从"", ""至今"", ""但""]","[4e-06, 2e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06]","[""确凿证据"", ""失联"", ""无"", ""不"", ""碎片"", ""马航"", ""及时"", ""政府"", ""批评"", ""操作失误"", ""均"", ""引发"", ""等"", ""信息"", ""诸多"", ""发布"", ""，"", ""载有"", ""人"", ""发生"", ""原因"", ""猜测""]","[-4e-06, -3e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06]"
337,5110,"[""华为"", ""厂商"", ""自研"", ""手机"", ""并非"", ""通过"", ""而"", ""唯一标准"", ""集成"", ""联发"", ""常"", ""）"", ""提供"", ""非"", ""等"", ""软硬件"", ""更为"", ""画质"", ""单纯"", ""升级""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""/"", ""。"", ""算法"", ""受"", ""计算"", ""持续"", ""图像"", ""优化"", ""以及"", ""因素""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
338,2934,"[""信息"", ""明确规定"", ""或"", ""护照"", ""可靠"", ""消息来源"", ""声明"", ""。"", ""国籍"", ""查询"", ""有"", ""属于"", ""核实"", ""需谨慎"", ""人大代表"", ""作为"", ""建议"", ""修辞"", ""依据"", ""应""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""很正"", ""严格"", ""啊"", ""能量"", ""公众"", ""中国"", ""带"", ""吗"", ""的"", ""文学""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
339,4320,"[""检查"", ""超声"", ""通过"", ""通常"", ""健康"", ""器官"", ""体重"", ""主要"", ""医学"", ""监测"", ""功能"", ""关键"", ""早期"", ""发育"", ""形成"", ""上"", ""。"", ""确保"", ""过程"", ""则"", ""胎儿"", ""复杂""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""和"", ""三个"", ""，"", ""阶段"", ""周"", ""一个"", ""的"", ""（""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
340,5819,"[""市民"", ""爆炸"", ""先例"", ""，"", ""有"", ""说"", ""出现"", ""杭州市"", ""行为"", ""公交车"", ""突发事件"", ""均"", ""新闻"", ""泄漏"", ""餐馆"", ""事故"", ""服务"", ""前"", ""杭州人"", ""广场""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""表格"", ""小时"", ""权利"", ""循环"", ""救回来"", ""献血"", ""享受"", ""中华人民共和国"", ""团结"", ""扎堆""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
341,2081,"[""。"", ""和"", ""的"", ""如"", ""同样"", ""来""]","[1e-06, 0.0, 0.0, 0.0, 0.0, 0.0]","[""安全"", ""属于"", ""常见"", ""不是"", ""反映"", ""宣传"", ""生态"", ""封锁"", ""是"", ""公共"", ""期间"", ""关注"", ""实施"", ""外出"", ""并未"", ""民众"", ""，"", ""象征"", ""利用"", ""主要"", ""俄罗斯政府"", ""形象"", ""网络"", ""人们""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
342,4876,"[""近年来"", ""，"", ""平台"", ""存在"", ""漏网之鱼"", ""虚假"", ""通常"", ""视频"", ""媒体报道"", ""现象"", ""不会"", ""出现"", ""审核"", ""有"", ""故事"", ""。"", ""事件"", ""短"", ""运作"", ""仍"", ""往往""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""点赞"", ""而"", ""转发"", ""的"", ""会"", ""背后"", ""真实"", ""获取"", ""方""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
343,4793,"[""需注意"", ""对"", ""若"", ""指控"", ""等待"", ""刑事案件"", ""通常"", ""此类"", ""构成"", ""社会治安"", ""公众"", ""在"", ""信息"", ""则"", ""需"", ""关注"", ""网络"", ""属于"", ""严重"", ""监控"", ""视频"", ""存在"", ""剪辑"", ""暴力事件""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""以上"", ""遭遇"", ""引发"", ""事件"", ""可能"", ""其""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
344,4209,"[""双十"", ""商家"", ""常见问题"", ""售后"", ""快递"", ""羽绒"", ""经常"", ""退换货"", ""并非"", ""出现"", ""网络"", ""搞混"", ""穿"", ""狗狗"", ""常见"", ""用语"", ""穿着"", ""字面"", ""这锅"", ""背"", ""狗""]","[0.001731, 0.001076, 0.001058, 0.000964, 0.000887, 0.00084, 0.00078, 0.000732, 0.000659, 0.000621, 0.000605, 0.000569, 0.000555, 0.00055, 0.000533, 0.000517, 0.000483, 0.000479, 0.000423, 0.000411, 0.000382]","[""尺码"", ""可能"", ""证据"", ""M"", ""留"", ""收到"", ""意思"", ""可以"", ""联系""]","[-0.001529, -0.000518, -0.000466, -0.000311, -0.000308, -0.000293, -0.000286, -0.000256, -0.000251]"
345,1686,"[""核实"", ""。"", ""严惩凶手"", ""五岳"", ""别急"", ""但"", ""小心"", ""爬山"", ""因"", ""限制"", ""华山"", ""真真假假""]","[0.000281, 0.000197, 0.00015, 0.000134, 9.1e-05, 8.3e-05, 7.5e-05, 7e-05, 6.9e-05, 6.7e-05, 5.7e-05, 5.6e-05]","[""消息"", ""出行"", ""安全措施"", ""通报"", ""之前"", ""传播"", ""遇险"", ""成为"", ""需要"", ""类似"", ""安全"", ""总等"", ""社会"", ""发生"", ""独游"", ""深圳"", ""事件"", ""渭南市""]","[-0.000228, -0.000162, -0.000154, -0.000135, -0.00012, -0.000117, -0.000115, -0.000112, -0.000109, -8.4e-05, -8.4e-05, -8.3e-05, -8e-05, -8e-05, -7e-05, -6.6e-05, -5.8e-05, -5.4e-05]"
346,3066,"["","", ""的"", ""能信"", ""属"", ""他人"", ""纪律"", ""法""]","[5e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.0]","[""延安"", ""涉嫌"", ""网络安全"", ""隐私权"", ""城管"", ""城市"", ""吗"", ""，"", ""热议"", ""网络"", ""舆论"", ""引发"", ""一看"", ""了"", ""革命圣地"", ""行为规范"", ""提到"", ""事件"", ""一直"", ""相册"", ""都"", ""但"", ""真是""]","[-4e-06, -3e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06]"
347,373,"[""*"", ""月"", ""熟睡中"", ""。"", ""可能"", ""作案"", ""该案"", ""解释"", ""致命"", ""9""]","[1e-05, 9e-06, 5e-06, 5e-06, 4e-06, 4e-06, 3e-06, 2e-06, 2e-06, 2e-06]","[""婚后"", ""细节"", ""部分"", ""关注"", ""节目"", ""丈夫"", ""显示"", ""报道"", ""（"", ""生子"", ""勿扰"", ""网络"", ""持刀"", ""但"", ""果断"", ""真实"", ""，"", ""知识"", ""嘉宾"", ""王佳""]","[-7e-06, -6e-06, -5e-06, -5e-06, -4e-06, -4e-06, -4e-06, -4e-06, -4e-06, -4e-06, -4e-06, -4e-06, -4e-06, -3e-06, -3e-06, -3e-06, -3e-06, -3e-06, -3e-06, -3e-06]"
348,1173,"[""案"", ""信"", ""案中"", ""判刑"", ""靠"", ""里"", ""名单"", ""该案"", ""人"", ""的"", ""跟"", ""最终"", ""卢嘉丽""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""披露"", ""情妇"", ""有限"", ""曝光"", ""媒体"", ""不"", ""消息"", ""官方"", ""但"", ""官员"", ""。"", ""标签"", ""了"", ""后"", ""牵涉到"", ""标题"", ""现在""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
349,2850,"["","", ""父子关系"", ""\"""", ""爷爷"", ""随着"", ""模式"", ""父子"", ""他"", ""量级"", ""孩子"", ""死"", ""看着"", ""父母"", ""老一辈""]","[2.7e-05, 7e-06, 7e-06, 6e-06, 5e-06, 5e-06, 4e-06, 4e-06, 4e-06, 4e-06, 4e-06, 4e-06, 4e-06, 3e-06]","[""分房"", ""好多"", ""讨论"", ""现实"", ""单位"", ""山体"", ""焦点"", ""作业"", ""女"", ""影视作品"", ""现象"", ""等"", ""逐渐"", ""表弟"", ""朋友圈"", ""育儿""]","[-6e-06, -6e-06, -6e-06, -5e-06, -5e-06, -4e-06, -4e-06, -4e-06, -4e-06, -4e-06, -4e-06, -4e-06, -4e-06, -3e-06, -3e-06, -2e-06]"
350,2637,"[""新疆"", ""过"", ""热"", ""民族"", ""无"", ""出台"", ""搜"", ""高校"", ""措施"", ""没听说过"", ""现在"", ""早该"", ""了"", ""地"", ""降低"", ""自"", ""政策"", ""倒"", ""中国"", ""相关""]","[0.000409, 0.000325, 0.00029, 0.000285, 0.00028, 0.000249, 0.00022, 0.000215, 0.000207, 0.000205, 0.000202, 0.000199, 0.000198, 0.000187, 0.000156, 0.000151, 0.00015, 0.00014, 0.000117, 0.000112]","[""需"", ""核实"", ""具体"", ""奖励"", ""民法典"", ""院校"", ""可能"", ""学分"", ""来源"", ""这条""]","[-0.000923, -0.000546, -0.000464, -0.000327, -0.000221, -0.000191, -0.000176, -0.000173, -0.000162, -0.000148]"
351,6345,"[""需以"", "","", ""，"", ""具体"", ""细节"", ""监护人"", ""由"", ""但"", ""为准"", ""或"", ""可""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""未成年人"", ""校园"", ""常见"", ""官方"", ""批评"", ""管理"", ""警方"", ""政府"", ""心疼"", ""保护法"", ""现在"", ""中国"", ""变相"", ""纵容"", ""加强"", ""暴力"", ""视频"", ""措施"", ""管教""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
352,1648,"["","", ""学校"", ""引以为戒"", ""希望"", ""最终"", ""要"", ""重视"", ""孩子"", ""解除"", ""家长"", ""的""]","[0.000109, 3.7e-05, 3.6e-05, 2.6e-05, 2.2e-05, 2.1e-05, 2e-05, 2e-05, 1.8e-05, 1.5e-05, 1e-05]","[""成都"", ""当地政府"", ""年"", ""专项"", ""，"", ""了"", ""引发"", ""食品质量"", ""我家"", ""企业"", ""曝"", ""2019"", ""食材"", ""部分"", ""学校食堂"", ""食品安全"", ""开展"", ""新闻"", ""都""]","[-4.8e-05, -3.8e-05, -3.7e-05, -3.2e-05, -3.2e-05, -3e-05, -2.9e-05, -2.8e-05, -2.7e-05, -2.7e-05, -2.7e-05, -2.6e-05, -2.6e-05, -2.3e-05, -2.3e-05, -2e-05, -1.9e-05, -1.7e-05, -1.5e-05]"
353,5748,"[""历史事实"", ""知道"", ""充满"", ""主持"", ""爱国者"", ""脊梁"", ""的话"", ""该"", ""阻挠"", ""之王"", ""是"", ""空气"", ""重大成就""]","[1.2e-05, 9e-06, 8e-06, 7e-06, 7e-06, 6e-06, 6e-06, 6e-06, 5e-06, 5e-06, 4e-06, 4e-06, 3e-06]","[""美国"", "","", ""致敬"", ""5"", ""软禁"", ""\"""", ""1955"", ""钱学森"", ""他"", ""1935"", ""多"", ""五年"", ""在"", ""冲破"", ""真正"", ""授予"", ""被""]","[-1.8e-05, -1.3e-05, -8e-06, -8e-06, -7e-06, -7e-06, -7e-06, -7e-06, -7e-06, -6e-06, -5e-06, -5e-06, -5e-06, -4e-06, -4e-06, -4e-06, -4e-06]"
354,3491,"[""，"", ""具有"", ""地级市"", ""延续性"", ""民生"", ""停车场"", ""两会"", ""常见"", ""改造"", ""晋城"", ""新建"", ""问题"", ""老旧"", ""浪费"", ""领域"", ""会"", ""改善"", ""小区"", ""政府"", ""交通"", ""往年"", ""期间""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","["","", ""可"", ""'"", ""事项"", ""计划"", ""。"", ""承诺"", ""学校""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
355,4011,"[""问题"", ""宣传"", ""年"", ""了"", ""集团"", ""资料"", ""公开"", ""不是"", ""营销"", ""吗"", ""消息"", ""保健品"", ""多少"", ""还"", ""是"", ""商业模式"", ""因涉嫌"", ""广泛"", ""早就""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","["","", ""束昱辉"", ""有期徒刑"", ""传销"", ""和"", ""作证"", ""证据确凿"", ""证实"", ""被判"", ""判"", ""。""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
356,4626,"[""影响"", ""座椅"", ""老化"", ""失去"", ""，"", ""原有"", ""无碍"", ""主要"", ""外观"", ""材料"", ""效果"", ""保护"", ""使用"", ""左右"", ""内部结构"", ""此外"", ""塑料"", ""建议"", ""逐渐""]","[9.1e-05, 8.8e-05, 8.4e-05, 7.8e-05, 6.9e-05, 6.9e-05, 6.4e-05, 4.2e-05, 4.1e-05, 4.1e-05, 4e-05, 3.9e-05, 3.6e-05, 3.5e-05, 3.3e-05, 3.2e-05, 3e-05, 2.6e-05, 2.1e-05]","[""留意"", ""时需"", ""。"", ""是"", ""确实"", ""或"", ""原因"", ""的"", ""年限"", ""通常"", ""可能""]","[-0.000141, -0.000129, -0.000114, -4.3e-05, -3.9e-05, -3.8e-05, -3.6e-05, -2.8e-05, -2.5e-05, -2.2e-05, -2.1e-05]"
357,5984,"[""恶心"", ""了"", ""用户"", ""都"", ""开通"", ""App"", ""经常"", ""每次"", ""太坑"", ""支付宝"", ""部分"", ""，"", ""默认"", ""时未"", ""推出"", ""用"", ""选项"", ""美团"", ""饿"", ""没"", ""多""]","[1e-06, 1e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""方式"", ""未"", ""仔细"", ""。"", ""付款"", ""信用"", ""比较"", ""看"", ""中""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
358,6146,"[""确认"", ""，"", ""尚未"", ""。"", ""他"", ""冬窗"", ""卡斯蒂亚"", ""埃尔南德斯"", ""哈维"", ""齐达内"", ""·"", ""受到"", ""（"", ""被"", ""和"", ""取决于"", ""哈尔"", ""是""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""合理性"", ""有"", ""一定"", ""经常"", ""此前"", ""官方"", ""与否"", ""司职"", ""奥德"", ""后卫"", ""中卫"", ""轮换""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
359,6258,"["","", ""严惩"", ""大"", ""多大劲"", ""\"""", ""算""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""执法"", ""此前"", ""必须"", ""投诉"", ""较"", ""基层"", ""兰州"", ""公安系统"", ""问题"", ""舆论"", ""视频"", ""存在"", ""发生"", ""涉事"", ""按倒"", ""警民"", ""式"", ""多次"", ""可以"", ""。"", ""年"", ""，"", ""中快"", ""警方""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
360,2910,"[""需"", ""*"", ""变动"", ""或"", ""以上"", ""实际"", ""量"", ""北京"", ""核实"", ""如"", ""挂牌"", ""解释"", ""预期"", ""。"", ""波动""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""环境"", ""平台"", "" "", ""用户"", ""万套"", ""二手房"", ""腰斩"", ""地区"", ""市场"", ""官员"", ""部门"", ""一线"", ""显著"", ""个别"", ""链家""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
361,1784,"[""振动"", ""这种"", ""）"", ""声明"", ""科学依据"", ""常见"", ""也"", ""从而"", ""韩国"", ""禁用"", ""原理"", ""目前"", ""表明"", ""这一""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""。"", ""只要"", ""水分子"", ""家用电器"", ""造成危害"", ""食物"", ""作为"", ""被"", ""通过"", ""以来"", ""完好"", ""20"", ""健康"", ""不会"", ""超过"", ""其他""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
362,318,"[""\"""", ""人"", ""查"", "","", ""造谣"", ""自己"", ""人家"", ""？"", ""传谣"", ""凭"", ""楷模"", ""显示"", ""工作"", ""和"", ""实"", ""残疾人""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""户口"", ""从未"", ""公安"", ""。"", ""谣言"", ""始终"", ""看到"", ""强调"", ""下"", ""的"", ""主席"", ""可"", ""移民"", ""这样""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
363,843,"[""核实"", ""需承担"", ""的"", ""举报"", ""惩处"", ""协作""]","[9e-05, 5.4e-05, 4.8e-05, 4.3e-05, 4.3e-05, 4.2e-05]","[""成熟"", ""引发"", ""机制"", ""联网"", ""恶性事件"", ""有"", ""吸毒"", ""办案"", ""。"", ""，"", ""内蒙古"", ""微博"", ""是"", ""严重"", ""涉及"", ""都"", ""社会"", ""关注"", ""监督机制"", ""公职人员"", ""户籍"", ""辽宁"", ""等"", ""重大""]","[-0.000166, -0.000113, -0.000112, -0.000109, -0.000105, -0.000105, -0.0001, -9.1e-05, -7.7e-05, -6.9e-05, -6.3e-05, -5.8e-05, -5.1e-05, -5e-05, -5e-05, -4.8e-05, -4.7e-05, -4.4e-05, -4.2e-05, -4e-05, -3.8e-05, -3.4e-05, -3.3e-05, -3e-05]"
364,433,"[""常识"", ""违背"", ""都"", ""移植手术"", ""毕节"", ""取暖"", ""备案"", ""警方"", ""均"", ""一氧化碳"", ""医学"", ""就"", ""引发"", ""医疗系统"", ""网信"", ""办"", ""肾"", ""尸检"", ""身亡"", ""吗"", ""传闻"", ""社会""]","[2e-06, 2e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06]","["","", ""器官"", ""案件"", ""系因"", ""名"", ""翻出来"", ""多次"", ""经""]","[-3e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -0.0, -0.0]"
365,2309,"[""\"""", ""或"", ""未附"", ""证据"", ""原因"", ""给"", ""声明"", ""崩"", ""。"", ""每次"", ""触发"", ""只是""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""官方"", ""新浪"", ""不锈钢"", ""了"", ""程序员"", ""抽风"", ""省得"", ""导致用户"", ""网传"", ""第几次"", ""这"", ""高"", ""白字"", ""，"", ""技术"", ""网友"", ""出现"", ""官宣""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
